,Time,Trade_Profit,Cost,N_Trade
0,2014-12-10,0.0,0.0,0
1,2014-12-11,0.0,0.0,0
2,2014-12-12,0.0,0.0,0
3,2014-12-15,0.0,0.0,0
4,2014-12-16,0.0,0.0,0
5,2014-12-17,0.0,0.0,0
6,2014-12-18,0.0,0.0,0
7,2014-12-19,0.0,0.0,0
8,2014-12-22,0.0,0.0,0
9,2014-12-23,0.0,0.0,0
10,2014-12-24,0.0,0.0,0
11,2014-12-29,0.0,0.0,0
12,2014-12-30,0.0,0.0,0
13,2014-12-31,0.0,0.0,0
14,2015-01-02,0.0,0.0,0
15,2015-01-05,0.0,0.0,0
16,2015-01-06,0.0,0.0,0
17,2015-01-07,0.0,0.0,0
18,2015-01-08,0.0,0.0,0
19,2015-01-09,0.0,0.0,0
20,2015-01-12,0.0,0.0,0
21,2015-01-13,0.0,0.0,0
22,2015-01-14,0.0,0.0,0
23,2015-01-15,0.0,0.0,0
24,2015-01-16,0.0,0.0,0
25,2015-01-19,0.0,0.0,0
26,2015-01-20,0.0,0.0,0
27,2015-01-21,0.0,0.0,0
28,2015-01-22,0.0,0.0,0
29,2015-01-23,0.0,0.0,0
30,2015-01-26,0.0,0.0,0
31,2015-01-27,0.0,0.0,0
32,2015-01-28,0.0,0.0,0
33,2015-01-29,0.0,0.0,0
34,2015-01-30,0.0,0.0,0
35,2015-02-02,0.0,0.0,0
36,2015-02-03,0.0,0.0,0
37,2015-02-04,0.0,0.0,0
38,2015-02-05,0.0,0.0,0
39,2015-02-06,0.0,0.0,0
40,2015-02-09,0.0,0.0,0
41,2015-02-10,0.0,0.0,0
42,2015-02-11,0.0,0.0,0
43,2015-02-12,0.0,0.0,0
44,2015-02-13,0.0,0.0,0
45,2015-02-16,0.0,0.0,0
46,2015-02-17,0.0,0.0,0
47,2015-02-18,0.0,0.0,0
48,2015-02-23,0.0,0.0,0
49,2015-02-24,0.0,0.0,0
50,2015-02-25,0.0,0.0,0
51,2015-02-26,0.0,0.0,0
52,2015-02-27,0.0,0.0,0
53,2015-03-02,0.0,0.0,0
54,2015-03-03,0.0,0.0,0
55,2015-03-04,0.0,0.0,0
56,2015-03-05,0.0,0.0,0
57,2015-03-06,0.0,0.0,0
58,2015-03-09,0.0,0.0,0
59,2015-03-10,0.0,0.0,0
60,2015-03-11,0.0,0.0,0
61,2015-03-12,0.0,0.0,0
62,2015-03-13,0.0,0.0,0
63,2015-03-16,0.0,0.0,0
64,2015-03-17,0.0,0.0,0
65,2015-03-18,0.0,0.0,0
66,2015-03-19,0.0,0.0,0
67,2015-03-20,0.0,0.0,0
68,2015-03-23,0.0,0.0,0
69,2015-03-24,0.0,0.0,0
70,2015-03-25,0.0,0.0,0
71,2015-03-26,0.0,0.0,0
72,2015-03-27,0.0,0.0,0
73,2015-03-30,0.0,0.0,0
74,2015-03-31,0.0,0.0,0
75,2015-04-01,0.0,0.0,0
76,2015-04-02,0.0,0.0,0
77,2015-04-08,0.0,0.0,0
78,2015-04-09,0.0,0.0,0
79,2015-04-10,0.0,0.02362526257054648,-6
80,2015-04-13,0.0,0.0,0
81,2015-04-14,0.0,0.0,0
82,2015-04-15,0.0,0.0,0
83,2015-04-16,0.0,0.0,0
84,2015-04-17,0.0,0.0,0
85,2015-04-20,0.0,0.0,0
86,2015-04-21,0.0,0.0,0
87,2015-04-22,0.0,0.013362832848392694,-4
88,2015-04-23,0.0,0.0,0
89,2015-04-24,0.0,0.0,0
90,2015-04-27,0.0,0.016955658624735536,-4
91,2015-04-28,0.0,0.0,0
92,2015-04-29,0.0,0.0,0
93,2015-04-30,0.0,0.0,0
94,2015-05-04,0.0,0.0,0
95,2015-05-05,0.0,0.0,0
96,2015-05-06,0.0,0.0,0
97,2015-05-07,2.7796034413216013,0.015548787279246818,4
98,2015-05-08,0.0,0.0,0
99,2015-05-11,0.0,0.0,0
100,2015-05-12,0.0,0.0,0
101,2015-05-13,0.0,0.0,0
102,2015-05-14,0.0,0.0,0
103,2015-05-15,0.0,0.0,0
104,2015-05-18,0.0,0.0057265650599796335,-2
105,2015-05-19,0.0,0.0,0
106,2015-05-20,0.0,0.0,0
107,2015-05-21,0.0,0.0,0
108,2015-05-22,0.0,0.0,0
109,2015-05-26,0.0,0.024665611745843405,-6
110,2015-05-27,0.0,0.0,0
111,2015-05-28,0.0,0.0,0
112,2015-05-29,0.0,0.0,0
113,2015-06-01,0.0,0.0,0
114,2015-06-02,0.0,0.0,0
115,2015-06-03,0.0,0.0,0
116,2015-06-04,0.0,0.0,0
117,2015-06-05,0.0,0.0,0
118,2015-06-08,0.0,0.0,0
119,2015-06-09,0.0,0.0,0
120,2015-06-10,0.0,0.0,0
121,2015-06-11,0.0,0.0,0
122,2015-06-12,0.0,0.023885387276009667,-6
123,2015-06-15,0.0,0.0,0
124,2015-06-16,0.0,0.0,0
125,2015-06-17,0.0,0.0,0
126,2015-06-18,0.0,0.0,0
127,2015-06-19,0.0,0.0,0
128,2015-06-22,0.0,0.0,0
129,2015-06-23,0.0,0.0,0
130,2015-06-24,0.0,0.0,0
131,2015-06-25,0.0,0.0,0
132,2015-06-26,0.0,0.0,0
133,2015-06-29,0.0,0.0,0
134,2015-06-30,0.0,0.0,0
135,2015-07-02,20.167292873405998,0.0715794271609882,24
136,2015-07-03,0.0,0.0,0
137,2015-07-06,0.0,0.0,0
138,2015-07-07,0.0,0.0068321429649455135,1
139,2015-07-08,0.0,0.019178874292337517,7
