,ticker,tradeDate,real_return,market_value,pred
0,600048,2014-01-30,-0.13127413,55462216418.1,0.36185452
14,600094,2014-01-30,-0.06336634,7633362557.1,0.9237535
15,600095,2014-01-30,0.01116071,1618460771.2,0.7530172
42,600383,2014-01-30,-0.00826446,27052626860.6,0.39602125
61,600657,2014-01-30,0.02893891,4740449974.62,0.70361006
62,600658,2014-01-30,-0.02190476,6091022721.0,0.48203906
80,600895,2014-01-30,-0.01777778,10453654462.5,0.48720825
106,600208,2014-01-30,0.00666667,18776573421.0,0.43858597
130,600555,2014-01-30,0.01298701,4014780000.0,0.644876
149,600615,2014-01-30,0.07104413,1746710519.32,0.4733265
155,600724,2014-01-30,-0.02955665,5867678748.26,0.5436187
159,600753,2014-01-30,0.19455645,1269760000.0,0.2378776
165,600759,2014-01-30,-0.07943925,13055257731.5,-1.0851038
175,600890,2014-01-30,0.0,4737814486.5,0.47350946
217,600158,2014-01-30,-0.01912261,7500807465.97,-0.5944263
218,600159,2014-01-30,-0.00352113,2357209178.88,0.5681519
220,600240,2014-01-30,0.06157635,5782469616.0,-0.1534926
224,600246,2014-01-30,-0.02545455,3346200000.0,0.7876928
230,600322,2014-01-30,-0.00647249,3416613000.0,0.5143807
232,600325,2014-01-30,-0.07860262,5613103409.4,0.48697898
249,600533,2014-01-30,-0.03205128,3276000000.0,0.47590372
305,600149,2014-01-30,0.42116631,1760140800.0,0.62251407
314,600215,2014-01-30,-0.00763359,1827579218.4,0.77267027
336,600376,2014-01-30,-0.07589286,10044216000.0,0.3857528
348,600565,2014-01-30,-0.03076923,2340000000.0,0.757799
351,600568,2014-01-30,-0.02754237,3457178348.8,-0.2145516
355,600663,2014-01-30,-0.10265087,33114037320.0,0.3359419
357,600665,2014-01-30,-0.05590062,2782474517.62,0.48036763
362,600732,2014-01-30,0.0,2339047339.2,0.46941054
375,600823,2014-01-30,-0.1014333,10617299715.7,0.5166461
404,600007,2014-01-30,-0.02104208,10052679689.3,0.63399863
450,600620,2014-01-30,0.14424112,4252820253.18,0.1660206
451,600621,2014-01-30,-0.01751313,2992510224.21,0.73258024
463,600743,2014-01-30,0.08403361,4326033194.28,0.4877872
465,600745,2014-01-30,0.1024,4092186200.0,0.66970134
468,600748,2014-01-30,0.0,7529427567.35,0.5729882
503,600052,2014-01-30,-0.06162465,3112287058.44,0.33835775
516,600175,2014-01-30,0.26577438,7273775498.42,0.3890021
545,600675,2014-01-30,0.0,9724267700.0,0.5989176
553,600683,2014-01-30,-0.05424528,3140897011.28,0.52316225
554,600684,2014-01-30,-0.06151645,3314272473.54,-0.1891711
566,600773,2014-01-30,0.11676301,4979848232.7,0.60803777
570,600777,2014-01-30,0.10335196,4478030677.64,-0.21631035
587,601588,2014-01-30,-0.03846154,8754252000.0,0.627831
602,600173,2014-01-30,0.48148148,1957898142.0,0.50833464
607,600223,2014-01-30,-0.07377049,3663542880.0,0.6178889
608,600225,2014-01-30,0.33275563,3614337849.39,0.44231427
657,600638,2014-01-30,0.02110092,6116687469.2,0.40984476
658,600639,2014-01-30,-0.13690476,10922982470.4,0.2925676
660,600734,2014-01-30,0.0,1712089378.78,0.45793355
662,600736,2014-01-30,-0.03875969,4094001792.0,0.45113146
712,600064,2014-01-30,-0.03281853,5348027099.52,0.82527417
714,600067,2014-01-30,-0.09375,7619571577.6,0.42541027
737,600266,2014-01-30,-0.06584821,7967232000.0,0.5916419
746,600340,2014-01-30,-0.06632653,25928442414.0,-0.2865248
749,600393,2014-01-30,0.14016736,1434000000.0,0.7576597
765,600622,2014-01-30,-0.01893287,2988105089.62,0.90202975
768,600641,2014-01-30,-0.06280193,3337497216.72,0.7439409
773,600647,2014-01-30,0.07502374,1465181581.5,0.7355773
774,600648,2014-01-30,-0.13573021,36266820234.8,-0.06110835
775,600649,2014-01-30,-0.0733945,22794804442.3,0.5031531
776,600716,2014-01-30,0.49592391,5450820666.24,0.5149282
807,600113,2014-01-30,0.01210654,2631636000.0,0.60143405
813,600162,2014-01-30,0.17475728,3954234987.85,0.6841091
821,600185,2014-01-30,-0.01357466,5105934496.0,-0.15508762
826,600239,2014-01-30,-0.05714286,4034803001.6,0.7144586
838,600463,2014-01-30,0.17024129,1879920000.0,0.41538617
839,600503,2014-01-30,-0.00531915,4282925760.0,0.5027994
858,600604,2014-01-30,0.09486607,5075384742.4,0.20852342
860,600606,2014-01-30,0.0,2710814065.47,0.44149476
869,600696,2014-01-30,-0.04826546,2257949596.5,-0.47328952
879,600767,2014-01-30,0.28028169,2421172292.2,-0.45153728
882,600791,2014-01-30,0.03854875,1997200800.0,0.7224015
889,600848,2014-01-30,0.18208955,2675222163.0,0.30754092
928,600807,2014-01-30,0.07172996,2283385032.0,-0.030666113
1,600070,2014-01-30,0.03761349,1409993142.48,0.6283171
20,600152,2014-01-30,0.26327945,1270829886.0,0.71844804
23,600156,2014-01-30,0.03248259999999999,1733097125.62,0.40702784
34,600370,2014-01-30,0.15545244,1374449052.52,0.78898525
90,600987,2014-01-30,0.03327172,3437027100.0,0.4923398
110,600272,2014-01-30,0.09827761,2398410000.0,0.64147836
111,600273,2014-01-30,0.04050279,2255400000.0,-0.16193691
197,601718,2014-01-30,-0.01140684,10143910000.0,0.62135476
212,600107,2014-01-30,-0.02564103,2106000000.0,0.640848
237,600400,2014-01-30,-0.01470588,2667502286.4,0.39480463
292,601599,2014-01-30,0.1921875,2035200000.0,0.686759
343,600448,2014-01-30,0.13809524,1343160000.0,0.5922959
392,601566,2014-01-30,0.01847187,6889485993.0,0.71043736
414,600137,2014-01-30,-0.01933216,1106336151.44,-0.08242586
453,600626,2014-01-30,-0.12917399,8082563246.08,-0.70379925
454,600630,2014-01-30,-0.11882998,4647985871.18,0.08407381
489,601339,2014-01-30,-0.03814433,7275000000.0,0.73716915
