methodID,pairName,date,premium,HighBond,LowBond,meanLine,Hbond_price,Lbond_price,asiaPos,usPos,asiaOP,asiaCL,usOP,usCL,exOP,exCL,operation
signal1-model1,2303-UMC,2021-04-28,-0.0104326973684209,0.0193672990882597,-0.0359479199801067,-0.00829031044592348,59.0225839634186,62.4091719181379,0,0,60,60.8,10.52,10.8,27.784,27.803,
signal1-model1,2303-UMC,2021-04-29,0.00270216123499134,0.0180039888839425,-0.0356926171817021,-0.00884431414887979,57.4236806911613,60.6212677011258,0,0,56.7,58.3,10.13,10.29,27.773,27.784,
signal1-model1,2303-UMC,2021-04-30,-0.0348872727272728,0.0118148549296651,-0.0361994497158382,-0.0121922973930866,55.6090590347295,58.379373184017,0,0,56.7,58.3,9.92,9.99,27.853,27.772,
signal1-model1,2303-UMC,2021-05-03,0.00300218181818179,0.00523302285358168,-0.0326045288697013,-0.0136857530080598,54.8779424728819,57.0243728095454,0,0,53,55,9.55,9.62,27.837,27.805,
signal1-model1,2303-UMC,2021-05-04,0.00129322033898327,0.00210184641419293,-0.0310094000462197,-0.0144537768160134,53.0571520152894,54.8701607657867,0,0,54.6,53.1,9.76,9.7,27.908,27.837,
signal1-model1,2303-UMC,2021-05-05,-0.00226344322344318,0.00267639682573349,-0.0310981533262735,-0.01421087825027,54.3310046715581,56.2249067715367,0,0,51.8,54.6,9.39,9.46,27.893,27.908,
signal1-model1,2303-UMC,2021-05-06,0.00546894433781198,0.00497878927154405,-0.0312299453421714,-0.0131255780353137,52.1254105651036,54.0736491060332,52.1,-9.32,51.3,52.1,9.32,9.32,27.879,27.894,超上限\收盘加仓美股
signal1-model1,2303-UMC,2021-05-07,-0.0139192409867173,0.00509241881514829,-0.0304005389844474,-0.0126540600846495,51.7031618458137,53.5957971197412,52.1,-9.32,54,52.7,9.65,9.62,27.708,27.879,
signal1-model1,2303-UMC,2021-05-10,-0.0113201107011071,0.00524012755024681,-0.0302415134022027,-0.012500692925978,53.3071139237043,55.2575210638241,52.1,-9.32,52.5,54.2,9.24,9.52,27.638,27.765,
signal1-model1,2303-UMC,2021-05-11,0.0213526400000001,0.0103495009293623,-0.0309105452905433,-0.0102805221805905,50.5445214285015,52.6965098545114,50,-8.73,49,50,8.97,8.73,27.813,27.634,超上限\开盘平\收盘加仓美股
signal1-model1,2303-UMC,2021-05-12,0.030919876033058,0.016768538029366,-0.0323363095886853,-0.00778388577965962,49.0736289861075,51.5639085091547,48.4,-8.41,46.35,48.4,8.3,8.41,27.921,27.813,超上限\开盘平\收盘加仓美股
signal1-model1,2303-UMC,2021-05-13,0.0334934225195096,0.0221598819219476,-0.0341695343062389,-0.00600482619214568,45.3472894209513,47.9920458573493,0,0,47.55,44.85,8.52,8.54,27.84,27.923,超上限\开盘平\收盘平
signal1-model1,2303-UMC,2021-05-14,-0.0278819672131148,0.0222215076852751,-0.0343924815581033,-0.00608548693641408,46.4081020046448,49.129029231823,0,0,46.8,48.8,8.57,8.53,27.845,27.84,
signal1-model1,2303-UMC,2021-05-17,0.0896422374429224,0.0417273584170788,-0.0428363388929639,-0.000554490237942551,45.814607454028,49.8622460706466,43.8,-8.09,43.95,43.8,8.17,8.09,28.052,27.845,超上限\收盘加仓美股
signal1-model1,2303-UMC,2021-05-18,-0.00903641081081086,0.0418337487757575,-0.041813695055971,1.00268598932862e-05,43.9917271386692,47.8321029673631,43.8,-8.09,48.3,46.25,8.61,8.67,27.83,28.049,
signal1-model1,2303-UMC,2021-05-19,0.0361785945945945,0.045717143608109,-0.0406531337745879,0.00253200491676054,45.828128851983,49.9540486211791,43.8,-8.09,48.3,46.25,8.61,8.67,27.886,27.83,
signal1-model2,INFO-INFY,2021-02-24,-0.00120000000000009,0.0455536872335611,-0.033664571305861,0.00594455796385005,1207.47811940716,1306.46477663151,0,0,1274.3,1264,17.68,17.49,72.6,72.64,
signal1-model2,INFO-INFY,2021-02-25,-0.0268627748294162,0.0458793070039268,-0.035061388858765,0.00540895907258089,1227.26206686025,1330.20690143378,0,0,1274.55,1319,17.39,17.55,73.57,72.6,
signal1-model2,INFO-INFY,2021-02-26,0.0144166666666665,0.0465935302045269,-0.0345259156010076,0.00603380730175968,1222.42519476494,1325.13375622756,0,0,1253.3,1261.2,17.12,17.2,74.3,73.57,
signal1-model2,INFO-INFY,2021-03-01,0.00608628195994632,0.0469951329636968,-0.0335125980293513,0.00674126746717273,1213.93954946309,1315.0598729052,0,0,1267,1263.3,17.66,17.42,73.82,74.24,
signal1-model2,INFO-INFY,2021-03-02,0.0184853124999997,0.0481131068106787,-0.0323968791596614,0.00785811382550866,1243.8172860627,1347.30983387879,0,0,1304.5,1280,18.02,17.92,73.74,73.82,
signal1-model2,INFO-INFY,2021-03-03,0.00960741556813427,0.0485612131152347,-0.031591993907404,0.00848460960391537,1267.2553432071,1372.1435506936,0,0,1343.55,1316.15,18.46,18.41,73.39,73.74,
signal1-model2,INFO-INFY,2021-03-04,-0.00708190476190473,0.0175393843282065,-0.0126830208233481,0.0024281817524292,1331.97124442983,1372.74373740665,0,0,1330.35,1365,18.17,18.29,73.54,73.42,
signal1-model2,INFO-INFY,2021-03-05,0.0031695195195196,0.0176319580487737,-0.0125821262622589,0.00252491589325744,1313.06980822624,1353.2485440454,0,0,1316.7,1332,18.28,18.25,73.63,73.54,
signal1-model2,INFO-INFY,2021-03-08,0.0148808696965124,0.0182998547992842,-0.0127099078520452,0.00279497347361947,1320.15259912315,1361.61722951692,0,0,1335.75,1324.6,17.98,18.29,73.92,73.54,
signal1-model2,INFO-INFY,2021-03-09,6.13995485327923e-05,0.0180748141277169,-0.0129542517011492,0.00256028121328387,1305.485197705,1346.52482145903,0,0,1345.55,1329,18.6,18.44,73.3,73.92,
signal1-model2,INFO-INFY,2021-03-10,0.00345528156054487,0.018076282869047,-0.011567940061816,0.0032541714036155,1338.99003732645,1379.14790024643,0,0,1368.15,1358.5,18.68,18.79,73.17,73.29,
signal1-model2,INFO-INFY,2021-03-11,0.00625866764814131,0.0183485843474868,-0.0106121991732661,0.00386819258711036,1342.37177820198,1381.66490314286,0,0,1368.15,1358.5,19.08,18.91,73.11,73.18,
signal1-model2,INFO-INFY,2021-03-12,0.0159787327021121,0.0196316736518876,-0.0102445544440735,0.00469355960390709,1368.08107873299,1409.37724188675,0,0,1374.85,1373,18.91,18.8,73.13,73.11,
signal1-model2,INFO-INFY,2021-03-15,0.0105117518248175,0.0201862062509317,-0.00961204064851454,0.00528708280120857,1357.00825155,1397.8371676757,0,0,1373.6,1370,19.15,18.91,72.98,73.21,
signal1-model2,INFO-INFY,2021-03-16,0.0108406887570538,0.0206839060407973,-0.00926328952310099,0.00571030825884816,1368.87041299557,1410.24753118056,0,0,1384,1382.2,19.33,19.22,72.95,72.96,
signal1-model2,INFO-INFY,2021-03-17,0.0140259525521207,0.021303679725885,-0.00915642114578503,0.00607362929004999,1381.08784683766,1423.54467456011,0,0,1387,1391,19.1,19.19,72.73,72.97,
signal1-model2,INFO-INFY,2021-03-18,-0.000389214031812135,0.021139416390827,-0.00962809647620907,0.00575565995730894,1363.19093911779,1405.54068128061,0,0,1337.1,1392.55,18.38,18.67,73.07,72.88,
signal1-model2,INFO-INFY,2021-03-19,0.00656314606741581,0.0213297018181024,-0.00923259888379994,0.00604855146715124,1315.69834658478,1356.28382452442,0,0,1344.45,1335,18.75,18.56,72.91,73.11,
signal1-model2,INFO-INFY,2021-03-22,0.013611111111111,0.0215806628837394,-0.00922746043925393,0.00617660122224274,1339.46838435383,1381.11922299205,0,0,1370.8,1350,19.07,18.96,72.88,72.98,
signal1-model2,INFO-INFY,2021-03-23,0.0137283734500364,0.0218351536388662,-0.00922042588791296,0.0063073638754766,1360.12310307655,1402.75560408633,0,0,1371.55,1371,18.71,18.95,73.13,72.88,
signal1-model2,INFO-INFY,2021-03-24,0.00487261380323067,0.0219231925096216,-0.00870120337834529,0.00661099456563813,1339.27530956502,1380.64981483314,0,0,1353.75,1362,18.66,18.74,73.21,73.15,
signal1-model2,INFO-INFY,2021-03-25,0.0117442455242966,0.0183427996834955,-0.0012601085168479,0.00854134558332378,1340.2092109103,1366.51435637887,0,0,1333.8,1348.95,18.46,18.47,73.1,73.14,
signal1-model2,INFO-INFY,2021-03-26,0.00628337061894113,0.0177363870021251,-0.00146702544025005,0.00813468078093751,1325.90916197357,1351.40855072408,0,0,1336.2,1341,18.72,18.53,72.9,73.1,
signal1-model2,INFO-INFY,2021-03-29,0.0182228187919462,0.0188842638331085,-0.00140124858803345,0.0087415076225375,1340.12944204589,1367.352801182,0,0,1336.2,1341,18.43,18.7,73.18,72.94,
signal1-model2,INFO-INFY,2021-03-30,0.00649805970149253,0.0177013082580361,-0.00141701829281184,0.00814214498261214,1325.24876312534,1350.62125502503,0,0,1385.3,1340,18.8,18.79,73.81,73.18,
signal1-model2,INFO-INFY,2021-03-31,0.00298373689916898,0.0175070768565319,-0.00188515475820412,0.00781096104916388,1363.75267706925,1390.24883420489,0,0,1368.05,1383.5,18.72,18.75,73.53,73.81,
signal1-model2,INFO-INFY,2021-04-01,-0.00254956521739147,0.0170007760424344,-0.000925619989655306,0.00803757802638954,1353.47153357783,1377.75687930837,-1380,18.92,1385.2,1380,19.01,18.92,73.64,73.53,跌下限\收盘加仓美股
signal1-model2,INFO-INFY,2021-04-02,0.0145554347826087,0.017650976554847,-0.000437228975758984,0.008606873789544,1375.80224679767,1400.69892615683,-1380,18.92,1385.2,1380,19.01,18.92,73.74,73.65,
signal1-model2,INFO-INFY,2021-04-05,0.00822211829040165,0.0170425952565675,-0.000494722818090574,0.00827393621923846,1377.7467202802,1401.92066214071,-1380,18.92,1409.9,1389.8,19.37,19.26,73.59,73.71,
signal1-model2,INFO-INFY,2021-04-06,0.00308806868160882,0.016912487483786,-6.19481320014506e-05,0.00842526967589226,1401.73153299263,1425.52660871053,-1380,18.92,1411.05,1421.05,19.34,19.33,73.78,73.59,
signal1-model2,INFO-INFY,2021-04-07,0.012348492373182,0.0172641056218253,0.00047575481122298,0.00886993021652412,1402.68902845812,1426.22666580185,-1380,18.92,1430.2,1409.5,19.21,19.33,74.78,73.78,
signal1-model2,INFO-INFY,2021-04-08,0.00106188153310116,0.0173687671810451,-0.00014858535950088,0.00861009091077211,1411.99911609274,1436.73727812498,-1380,18.92,1439.85,1435,19.32,19.38,74.9,74.78,
signal1-model2,INFO-INFY,2021-04-09,-0.00476753782668482,0.0170029838174935,-0.00185742904882899,0.00757277738433226,1422.87488141695,1449.76082787555,-1380,18.92,1441.05,1454,19.54,19.35,75.06,74.9,跌下限 持仓未执行
signal1-model2,INFO-INFY,2021-04-12,-0.00649662162162168,0.0171929967999627,-0.0037482793759421,0.00672235871201031,1445.53197340697,1475.91714981324,-1380,18.92,1425.75,1480,19.12,19.13,75.33,75.25,跌下限 持仓未执行
signal1-model2,INFO-INFY,2021-04-13,0.00510090718771816,0.0168152557893674,-0.00394451652228036,0.00643536963354352,1416.4909424789,1446.01342384178,-1380,18.92,1397.15,1433,18.41,18.78,75.55,75.33,
signal1-model2,INFO-INFY,2021-04-14,-0.0293960223307747,0.0198140126098296,-0.0112854708310321,0.00426427088939876,1363.85211695668,1406.75135134209,-1380,18.92,1397.15,1433,17.31,17.5,75.36,75.55,跌下限 持仓未执行
signal1-model2,INFO-INFY,2021-04-15,-0.0370697571418027,0.0232529742567748,-0.0183924867889763,0.00243024373389923,1274.83782878568,1328.92381368679,-1380,18.92,1360.75,1354.7,18,18.02,75.09,75.36,跌下限 持仓未执行
signal1-model2,INFO-INFY,2021-04-16,-0.00980219780219771,0.022770833330588,-0.0195468802497509,0.00161197654041855,1321.52771271208,1378.5666777666,-1380,18.92,1353.75,1365,18.18,18.17,74.95,75.09,
signal1-model2,INFO-INFY,2021-04-19,0.012344642857143,0.0226265678163606,-0.0195292615609203,0.00154865312772015,1330.4868490805,1387.69179605102,-1380,18.92,1362.55,1344,18.26,18.15,75.24,74.84,
signal1-model2,INFO-INFY,2021-04-20,-0.0038435097897026,0.0213661005962759,-0.0200259826648095,0.0006700589657332,1344.96318136859,1401.77165486025,-1380,18.92,1351.35,1379,18.03,18.07,75.79,75.23,
signal1-model2,INFO-INFY,2021-04-21,-0.00906910804931094,0.0208611552901693,-0.020915209543957,-2.70271268938804e-05,1338.56959187715,1395.68473876865,-1380,18.92,1351.35,1379,18.1,17.98,75.78,75.79,
signal1-model2,INFO-INFY,2021-04-22,0.0154867846301918,0.0213338065264452,-0.0210136068696435,0.000160099828400878,1342.96739345667,1401.05930953155,-1380,18.92,1351.1,1350.7,17.85,18.04,75.49,75.78,
signal1-model2,INFO-INFY,2021-04-23,0.00334810126582274,0.0211092663949404,-0.0210825936734505,1.33363607449588e-05,1319.63987042971,1376.51704964218,-1380,18.92,1333.8,1343,17.89,17.81,75.21,75.49,
signal1-model2,INFO-INFY,2021-04-26,0.0114278851566898,0.0201901077749385,-0.0208429284169742,-0.000326410321017862,1320.80755315191,1376.15796189012,-1380,18.92,1343.55,1332.25,18.01,17.98,75.17,75.32,
signal1-model2,INFO-INFY,2021-04-27,0.00431135014836803,0.0200076157022468,-0.020879107299595,-0.000435745798674086,1327.25646275488,1382.68084165399,-1380,18.92,1348.5,1348,18.11,18.09,74.91,75.17,
signal1-model2,INFO-INFY,2021-04-28,-0.00101612665684836,0.0197723845834823,-0.0210438625364322,-0.000635738976474953,1330.31656917646,1385.78231248945,-1380,18.92,1356,1358,18.23,18.15,74.68,74.91,
signal1-model2,INFO-INFY,2021-04-29,-0.0055395178962746,0.0196806497951498,-0.021251123015988,-0.00078523661041911,1335.13997767193,1390.97620647614,-1380,18.92,1356.35,1369,18.46,18.4,74.45,74.68,
signal1-model2,INFO-INFY,2021-04-30,0.0187894736842107,0.0203131335373557,-0.0214602028680337,-0.000573534665339009,1346.98550359264,1404.48758857649,-1380,18.92,1354.35,1349,18.08,18.26,74.53,74.45,
signal1-model2,INFO-INFY,2021-05-03,0.00410014903129641,0.0199466194673258,-0.0215058857239144,-0.000779633128294271,1321.14992518309,1377.11855425611,-1380,18.92,1352.05,1342,18.2,18.25,74.46,74.53,
signal1-model2,INFO-INFY,2021-05-04,0.00086558345642529,0.019799756385385,-0.0215812711644919,-0.000890757389553448,1328.86087833882,1385.063429451,-1380,18.92,1329.4,1354,18.11,18,74.35,74.46,
signal1-model2,INFO-INFY,2021-05-05,0.00669039518450676,0.0191722795138652,-0.0215196040118396,-0.00117366224898721,1320.97136770848,1375.90636002511,-1380,18.92,1341.5,1337.35,18.29,18.31,74.22,74.34,
signal1-model2,INFO-INFY,2021-05-06,0.0107846612062545,0.0200426522065426,-0.0214176987372017,-0.000687523265329543,1330.81082155095,1387.19430981763,-1380,18.92,1361.6,1343,18.6,18.35,74.01,74.22,
signal1-model2,INFO-INFY,2021-05-07,0.00774963396778938,0.0208014857343023,-0.020924815085514,-6.16646756058325e-05,1348.53447926731,1406.00642444046,-1380,18.92,1352.55,1366,18.38,18.62,73.64,74.01,
signal1-model2,INFO-INFY,2021-05-10,0.00461266066599997,0.0212837982906092,-0.0202961994130587,0.00049379943877525,1327.81544392436,1384.16978599815,-1380,18.92,1339.55,1349.85,18.36,18.3,73.9,73.78,
signal1-model2,INFO-INFY,2021-05-11,0.0155718562874252,0.0223711308649849,-0.0203364370774637,0.0010173468937606,1327.11493804805,1384.96934187526,-1380,18.92,1330.65,1336,18.19,18.13,73.75,73.9,
signal1-model2,INFO-INFY,2021-05-12,0.0177237036756059,0.0225136852831512,-0.0157670188949919,0.00337333319407963,1311.97510537819,1363.00299395969,-1380,18.92,1327,1318.15,17.84,18.05,74.1,73.75,
signal1-model2,INFO-INFY,2021-05-13,0.00301361757007923,0.0181509333773619,-0.0073959295180144,0.00537750192967373,1298.55246079706,1331.97358273779,-1380,18.92,1327,1318.15,17.88,17.91,73.85,74.11,
signal1-model2,INFO-INFY,2021-05-14,-0.010129315191724,0.0181809993719681,-0.0074587072515733,0.00536114606019741,1296.8597929194,1330.36077153385,-1380,18.92,1316.4,1333.95,18.16,18.02,73.66,73.85,跌下限 持仓未执行
signal1-model2,INFO-INFY,2021-05-17,0.0132903128076951,0.0182930471959917,-0.00747618808054169,0.00540842955772502,1313.81354678198,1347.92453735968,-1380,18.92,1329.4,1320.3,18.17,18.18,73.69,73.67,
signal1-model2,INFO-INFY,2021-05-18,0.00220606287425151,0.018235861382323,-0.00681404500047759,0.00571090819092273,1314.96773074,1348.13354262611,-1380,18.92,1340,1336,18.26,18.32,73.54,73.69,
signal1-model2,INFO-INFY,2021-05-19,0.00512005988023967,0.017815749286914,-0.00497501611211344,0.00642036658740026,1319.33545039051,1349.55445515859,-1380,18.92,1340,1336,18.26,18.32,73.54,73.54,
signal1-model2,2330-TSM,2021-02-24,0.142339393939394,0.19841302416667,0.109886493394102,0.154149758780386,597.662730257834,645.33337801929,638,-133.98,625,627,132.3,129.51,27.644,27.74,
signal1-model2,2330-TSM,2021-02-25,0.150094716981132,0.198674624251085,0.1112538450078,0.154964234629442,610.224180274948,658.229659484207,638,-133.98,635,636,126,131.52,27.774,27.644,
signal1-model2,2330-TSM,2021-02-26,0.145507037643208,0.198776926880137,0.112077146304619,0.155427036592378,583.849075091501,629.367128283996,638,-133.98,606,611,125.94,125.43,27.795,27.774,
signal1-model2,2330-TSM,2021-03-01,0.145456248772504,0.198822459195268,0.112266744749092,0.15554460197218,583.80101459711,629.231945757651,638,-133.98,606,611,129.13,129.63,27.731,27.786,
signal1-model2,2330-TSM,2021-03-02,0.15327021900161,0.198890974196537,0.115025396640035,0.156958185418286,597.369420084228,642.299994384079,638,-133.98,609,621,126,128.43,27.744,27.731,
signal1-model2,2330-TSM,2021-03-03,0.148027586206897,0.198486818965488,0.118050640272337,0.158268729618913,583.359607244986,625.328383900125,638,-133.98,622,609,122.89,126.72,27.724,27.744,
signal1-model2,2330-TSM,2021-03-04,0.11888419047619,0.199123645347703,0.115794645078316,0.15745914521301,568.248716171732,610.686271892059,638,-133.98,601,609,115.59,121.95,27.82,27.724,
signal1-model2,2330-TSM,2021-03-05,0.0937802040816327,0.201439825114305,0.11071519261643,0.156077508865367,535.310006007843,579.034809531142,-588,120.9,601,588,120.8,120.9,27.885,27.82,跌下限\开盘平\收盘加仓美股
signal1-model2,2330-TSM,2021-03-08,0.108498947368421,0.202017130372051,0.109170267988943,0.155593699180497,560.696967597618,607.632010567668,-588,120.9,598,608,113.93,120.54,28.254,27.896,跌下限 持仓未执行
signal1-model2,2330-TSM,2021-03-09,0.100505374358975,0.202586694791413,0.102734396177892,0.152660545484652,535.342397174672,583.817505132164,-588,120.9,595,585,116.38,117.07,28.19,28.254,跌下限 持仓未执行
signal1-model2,2330-TSM,2021-03-10,0.0919581031613976,0.203133745936515,0.0954774011169546,0.149305573526735,545.464560541575,599.069245363589,-588,120.9,597,601,113.83,117.8,28.207,28.195,跌下限 持仓未执行
signal1-model2,2330-TSM,2021-03-11,0.0774506073825505,0.20304977563411,0.0863046321576149,0.144677203895862,533.777217706164,591.142247754705,-588,120.9,609,596,120.58,118.24,28.019,28.207,跌下限 持仓未执行
signal1-model2,2330-TSM,2021-03-12,0.098709274796748,0.193150538825365,0.084386138138824,0.138768338482095,566.320998073906,623.123240176919,-588,120.9,614,615,118.3,119,28.16,28.019,
signal1-model2,2330-TSM,2021-03-15,0.0841597719869707,0.183948550944626,0.0811475044721791,0.132548027708402,562.249178369182,615.710712226067,-588,120.9,611,614,119.08,118.65,28.178,28.135,
signal1-model2,2330-TSM,2021-03-16,0.100143029508197,0.172248969927145,0.0821043313871881,0.127176650657167,572.478428402209,620.168710663702,-588,120.9,613,610,119.35,119.72,28.18,28.178,
signal1-model2,2330-TSM,2021-03-17,0.0991120915032679,0.164976428284799,0.0812616311994686,0.123119029742134,577.399322139381,622.103458210948,-588,120.9,604,612,118.76,117.75,28.185,28.18,
signal1-model2,2330-TSM,2021-03-18,0.104703168316832,0.162480620065733,0.0795885664911819,0.121034593278457,575.880671423276,620.097452658108,-588,120.9,602,606,114.5,118,28.427,28.185,
signal1-model2,2330-TSM,2021-03-19,0.0948436026936028,0.160068380898443,0.077078397940027,0.118573389419235,560.602384056301,603.797366323386,-588,120.9,591,594,113.63,114.38,28.369,28.399,
signal1-model2,2330-TSM,2021-03-22,0.0993509251700679,0.155738531459714,0.0758863459563688,0.115812438708042,559.311926014584,600.824005648469,-588,120.9,593,588,117.18,114.79,28.286,28.444,
signal1-model2,2330-TSM,2021-03-23,0.110403175879397,0.150207757398635,0.0765120095242644,0.11335988346145,576.339962703148,615.794984296511,-588,120.9,594,597,114.89,116.1,28.408,28.286,
signal1-model2,2330-TSM,2021-03-24,0.143185681260946,0.150329896608389,0.0764744990466654,0.113402197827527,567.4537590691,606.385961374922,-588,120.9,576,571,108.96,112.47,28.404,28.408,
signal1-model2,2330-TSM,2021-03-25,0.0821328111888113,0.145957692533942,0.0740505125418804,0.110004102537911,540.142076825988,576.304336501924,-588,120.9,575,572,110.45,108,28.514,28.404,
signal1-model2,2330-TSM,2021-03-26,0.0820304467353952,0.141647018131521,0.0720135278535206,0.106830272992521,551.608080254673,587.438221288983,-588,120.9,590,582,116.56,112,28.471,28.508,
signal1-model2,2330-TSM,2021-03-29,0.109168614357262,0.137084197549329,0.0729475849941884,0.105015891271759,584.294462478604,619.221301480071,-588,120.9,599,599,114.39,116.55,28.503,28.5,
signal1-model2,2330-TSM,2021-03-30,0.0870481700000001,0.129361617758523,0.074047959884833,0.101704788821678,577.51998274432,607.262362911556,-588,120.9,597,600,115.07,115.28,28.459,28.509,
signal1-model2,2330-TSM,2021-03-31,0.0988412718120804,0.121548799400635,0.0769421468032395,0.0992454731019372,583.933038268142,608.119386862156,-588,120.9,587,596,118.28,115.79,28.377,28.457,
signal1-model2,2330-TSM,2021-04-01,0.122552361204013,0.122144818257978,0.0767129450186791,0.0994288816383284,598.217182914152,623.458940570603,0,0,602,598,124.8,122.81,28.421,28.377,超上限\开盘平\收盘平
signal1-model2,2330-TSM,2021-04-02,0.186267826086957,0.140858156818734,0.0672483686584547,0.104053262738595,621.802242250797,664.688914813438,0,0,602,598,124.8,122.81,28.458,28.421,超上限\收盘平
signal1-model2,2330-TSM,2021-04-05,0.187186086956522,0.154183012634673,0.0617922268013265,0.107987619718,615.099401246094,668.621658814269,0,0,602,598,124.5,127.07,28.399,28.443,超上限\收盘平
signal1-model2,2330-TSM,2021-04-06,0.149853658536585,0.158626910387197,0.0622831574665636,0.11045503392688,610.343151587664,665.698213352553,0,0,610,615,122.44,124,28.356,28.4,
signal1-model2,2330-TSM,2021-04-07,0.131074397394137,0.160590735400027,0.0642309618770069,0.112410848638517,598.384649142171,652.564814290999,0,0,610,614,119.89,122.44,28.4,28.36,
signal1-model2,2330-TSM,2021-04-08,0.123009234323433,0.161353297116505,0.0680242628546177,0.114688779985561,585.991874901208,637.198628972194,0,0,613,606,123.43,121.38,28.392,28.382,
signal1-model2,2330-TSM,2021-04-09,0.134078035598705,0.163195335676164,0.069719100375154,0.116457218025659,602.530120697734,655.181557246389,0,0,610,618,122.8,122.75,28.43,28.391,
signal1-model2,2330-TSM,2021-04-12,0.140314379084967,0.165195914001659,0.0733339827594588,0.119264948380559,598.931382794916,650.191283616889,0,0,605,612,120.9,122.21,28.406,28.415,
signal1-model2,2330-TSM,2021-04-13,0.137220629139073,0.166905212406462,0.075332444317743,0.121118828362103,588.635008822586,638.761774211881,0,0,605,604,121.27,122.4,28.423,28.407,
signal1-model2,2330-TSM,2021-04-14,0.1338745,0.16814662610055,0.0775672714733287,0.122856948786939,590.161954498218,639.770447980856,0,0,612,608,120.84,121.99,28.375,28.424,
signal1-model2,2330-TSM,2021-04-15,0.121008196078431,0.168515914047015,0.0788284863030237,0.123672200175019,587.118247815662,635.927790849322,0,0,619,612,118.35,121.7,28.233,28.387,
signal1-model2,2330-TSM,2021-04-16,0.0955717704918033,0.168497519265028,0.0789196978648306,0.123708608564929,571.92999469982,619.414754705615,0,0,610,610,118.84,119.19,28.265,28.234,
signal1-model2,2330-TSM,2021-04-19,0.109631669421488,0.168479037638302,0.0799662539166987,0.1242226457775,574.530768953175,621.61864555055,0,0,603,605,115.4,118,28.055,28.245,
signal1-model2,2330-TSM,2021-04-20,0.0820197324414715,0.169086952119629,0.0765199950915788,0.122803473605604,553.464221653369,601.055069065351,0,0,602,598,114.95,116.05,28.03,28.035,
signal1-model2,2330-TSM,2021-04-21,0.07580918196995,0.167679996651945,0.0711893006301634,0.119434648641054,551.871832906016,601.583398584082,0,0,592,599,117.4,114.5,27.994,28.03,
signal1-model2,2330-TSM,2021-04-22,0.102850872483222,0.167298600517208,0.0736425028943413,0.120470551705775,563.094241446673,612.214138531255,0,0,591,596,115.32,117.5,28.005,27.994,
signal1-model2,2330-TSM,2021-04-23,0.0910596621621622,0.166963665468039,0.0748803594861871,0.120922012477113,553.493942539285,600.910896082198,0,0,602,592,118.64,116.58,28.015,28.005,
signal1-model2,2330-TSM,2021-04-26,0.0987436694214876,0.166888184666825,0.0739133457938234,0.120400765230324,569.668909784873,618.988415223234,0,0,610,605,121.52,120,27.683,28.015,
signal1-model2,2330-TSM,2021-04-27,0.1065915,0.166651213120853,0.0761046503397957,0.121377931730324,576.699894907069,625.225094778237,0,0,610,608,121.27,121.5,27.805,27.683,
signal1-model2,2330-TSM,2021-04-28,0.112762313531353,0.166763653998673,0.077384313633903,0.122073983816288,577.952492511193,625.899183296574,0,0,602,606,119.66,120,27.784,27.803,
signal1-model2,2330-TSM,2021-04-29,0.0918336420361245,0.166362120789481,0.074713974926306,0.120538047857894,570.085976000256,618.701071646151,0,0,600,609,119.1,120.72,27.773,27.784,
signal1-model2,2330-TSM,2021-04-30,0.086254581280788,0.156380739947528,0.074694031287642,0.115537385617585,572.068538628564,615.551050569612,0,0,600,609,116.74,118.01,27.853,27.772,
signal1-model2,2330-TSM,2021-05-03,0.0910775462184874,0.143540773165619,0.0779231439957475,0.110731958580683,567.702661097837,602.261064358927,0,0,588,595,115.94,117.47,27.837,27.805,
signal1-model2,2330-TSM,2021-05-04,0.0977625102040816,0.138111172009572,0.0781436303185448,0.108127401164058,567.154045997337,598.699781595229,0,0,591,588,115.36,115,27.908,27.837,
signal1-model2,2330-TSM,2021-05-05,0.0839955824915823,0.135648341774184,0.0758985790636772,0.105773460418931,566.983063607585,598.470328458247,0,0,585,594,115.38,116,27.893,27.908,
signal1-model2,2330-TSM,2021-05-06,0.0909863457627118,0.133789050020675,0.0745555819611137,0.104172315990894,567.72637201626,599.021544167358,0,0,587,590,117,115.3,27.879,27.894,
signal1-model2,2330-TSM,2021-05-07,0.0982636363636364,0.130090447184677,0.0746727448736054,0.102381596029141,577.27113933686,607.039308582006,0,0,599,594,116.83,118.4,27.708,27.879,
signal1-model2,2330-TSM,2021-05-10,0.0885184395973155,0.124373473828554,0.0752101242809629,0.0997917990547584,576.994215090246,603.376935679294,0,0,589,596,112.31,114.98,27.638,27.765,
signal1-model2,2330-TSM,2021-05-11,0.0720464732297064,0.118991293406375,0.0740748891122049,0.0965330912592901,554.709327639585,577.906544778328,0,0,571,579,112.85,109.73,27.813,27.634,跌下限\收盘平
signal1-model2,2330-TSM,2021-05-12,0.10712417989418,0.113858191437449,0.0765329590705491,0.0951955752539991,563.572108932371,583.112114414011,0,0,560,567,108.21,109.35,27.921,27.813,
signal1-model2,2330-TSM,2021-05-13,0.10477068738574,0.111077601696192,0.0776897979425372,0.0943836998193645,543.89501244328,560.745371398813,0,0,547,547,108.75,109.36,27.84,27.923,
signal1-model2,2330-TSM,2021-05-14,0.0890647482014388,0.110839849859897,0.0772768475497957,0.0940583487048463,545.101078320489,562.083926130243,0,0,557,556,112.46,110.61,27.845,27.84,
