,Time,Trade_Profit,Cost,N_Trade
0,2007-08-17,0.0,0.0,0
1,2007-08-20,0.0,0.0,0
2,2007-08-21,0.0,0.0,0
3,2007-08-22,0.0,0.0,0
4,2007-08-23,0.0,0.0,0
5,2007-08-24,0.0,0.0,0
6,2007-08-27,0.0,0.0,0
7,2007-08-28,0.0,0.0,0
8,2007-08-29,0.0,0.0,0
9,2007-08-30,0.0,0.0,0
10,2007-08-31,0.0,0.0,0
11,2007-09-03,0.0,0.0,0
12,2007-09-04,0.0,0.0,0
13,2007-09-05,0.0,0.0,0
14,2007-09-06,0.0,0.0,0
15,2007-09-07,0.0,0.0,0
16,2007-09-10,0.0,0.0,0
17,2007-09-11,0.0,0.0,0
18,2007-09-12,0.0,0.0,0
19,2007-09-13,0.0,0.0,0
20,2007-09-14,0.0,0.0,0
21,2007-09-17,0.0,0.0,0
22,2007-09-18,0.0,0.0,0
23,2007-09-19,0.0,0.0,0
24,2007-09-20,0.0,0.0,0
25,2007-09-21,0.0,0.0,0
26,2007-09-24,0.0,0.0,0
27,2007-09-25,0.0,0.0,0
28,2007-09-26,0.0,0.0,0
29,2007-09-27,0.0,0.0,0
30,2007-09-28,0.0,0.0,0
31,2007-10-01,0.0,0.0,0
32,2007-10-02,0.0,0.0,0
33,2007-10-03,0.0,0.0,0
34,2007-10-04,0.0,0.0,0
35,2007-10-05,0.0,0.0,0
36,2007-10-08,0.0,0.0,0
37,2007-10-09,0.0,0.0,0
38,2007-10-10,0.0,0.0,0
39,2007-10-11,0.0,0.0,0
40,2007-10-12,0.0,0.0,0
41,2007-10-15,0.0,0.0,0
42,2007-10-16,0.0,0.0,0
43,2007-10-17,0.0,0.0,0
44,2007-10-18,0.0,0.0,0
45,2007-10-19,0.0,0.0,0
46,2007-10-22,0.0,0.0,0
47,2007-10-23,0.0,0.0,0
48,2007-10-24,0.0,0.0,0
49,2007-10-25,0.0,0.0,0
50,2007-10-26,0.0,0.0,0
51,2007-10-29,0.0,0.0,0
52,2007-10-30,0.0,0.0,0
53,2007-10-31,0.0,0.0,0
54,2007-11-01,0.0,0.0,0
55,2007-11-02,0.0,0.0,0
56,2007-11-05,0.0,0.0,0
57,2007-11-06,0.0,0.0,0
58,2007-11-07,0.0,0.0,0
59,2007-11-08,0.0,0.0,0
60,2007-11-09,0.0,0.0,0
61,2007-11-12,0.0,0.0,0
62,2007-11-13,0.0,0.0,0
63,2007-11-14,0.0,0.0,0
64,2007-11-15,0.0,0.0,0
65,2007-11-16,0.0,0.0,0
66,2007-11-19,0.0,0.0,0
67,2007-11-20,0.0,0.0,0
68,2007-11-21,0.0,0.0,0
69,2007-11-22,0.0,0.0,0
70,2007-11-23,0.0,0.0,0
71,2007-11-26,0.0,0.0,0
72,2007-11-27,0.0,0.0,0
73,2007-11-28,0.0,0.0,0
74,2007-11-29,0.0,0.0,0
75,2007-11-30,0.0,0.0,0
76,2007-12-03,0.0,0.0,0
77,2007-12-04,0.0,0.0,0
78,2007-12-05,0.0,0.0,0
79,2007-12-06,0.0,0.0,0
80,2007-12-07,0.0,0.0,0
81,2007-12-10,0.0,0.0,0
82,2007-12-11,0.0,0.0,0
83,2007-12-12,0.0,0.0,0
84,2007-12-13,0.0,0.0,0
85,2007-12-14,0.0,0.0,0
86,2007-12-17,0.0,0.0,0
87,2007-12-18,0.0,0.0,0
88,2007-12-19,0.0,0.0,0
89,2007-12-20,0.0,0.0,0
90,2007-12-21,0.0,0.0,0
91,2007-12-24,0.0,0.0,0
92,2007-12-26,0.0,0.0,0
93,2007-12-27,0.0,0.0,0
94,2007-12-28,0.0,0.0,0
95,2007-12-31,0.0,0.0,0
96,2008-01-01,0.0,0.0,0
97,2008-01-02,0.0,0.0,0
98,2008-01-03,0.0,0.0,0
99,2008-01-04,0.0,0.0,0
100,2008-01-07,0.0,0.0,0
101,2008-01-08,0.0,0.0,0
102,2008-01-09,0.0,0.0,0
103,2008-01-10,0.0,0.0,0
104,2008-01-11,0.0,0.0,0
105,2008-01-14,0.0,0.0,0
106,2008-01-15,0.0,0.0,0
107,2008-01-16,0.0,0.0,0
108,2008-01-17,0.0,0.0,0
109,2008-01-18,0.0,0.0,0
110,2008-01-21,0.0,0.0,0
111,2008-01-22,0.0,0.0,0
112,2008-01-23,0.0,0.0,0
113,2008-01-24,0.0,0.0,0
114,2008-01-25,0.0,0.0,0
115,2008-01-28,0.0,0.0,0
116,2008-01-29,0.0,0.0,0
117,2008-01-30,0.0,0.0,0
118,2008-01-31,0.0,0.0,0
119,2008-02-01,0.0,0.0,0
120,2008-02-04,0.0,0.0,0
121,2008-02-05,0.0,0.0,0
122,2008-02-06,0.0,0.0,0
123,2008-02-07,0.0,0.0,0
124,2008-02-08,0.0,0.0,0
125,2008-02-11,0.0,0.0,0
126,2008-02-12,0.0,0.0,0
127,2008-02-13,0.0,0.0,0
128,2008-02-14,0.0,0.0,0
129,2008-02-15,0.0,0.0,0
130,2008-02-18,0.0,0.0,0
131,2008-02-19,0.0,0.0,0
132,2008-02-20,0.0,0.0,0
133,2008-02-21,0.0,0.0,0
134,2008-02-22,0.0,0.0,0
135,2008-02-25,0.0,0.0,0
136,2008-02-26,0.0,0.0,0
137,2008-02-27,0.0,0.0,0
138,2008-02-28,0.0,0.0,0
139,2008-02-29,0.0,0.0,0
140,2008-03-03,0.0,0.0,0
141,2008-03-04,0.0,0.0,0
142,2008-03-05,0.0,0.0,0
143,2008-03-06,0.0,0.0,0
144,2008-03-07,0.0,0.0,0
145,2008-03-10,0.0,0.0,0
146,2008-03-11,0.0,0.0,0
147,2008-03-12,0.0,0.0,0
148,2008-03-13,0.0,0.0,0
149,2008-03-14,0.0,0.0,0
150,2008-03-17,0.0,0.0,0
151,2008-03-18,0.0,0.0,0
152,2008-03-19,0.0,0.0,0
153,2008-03-20,0.0,0.0,0
154,2008-03-21,0.0,0.0,0
155,2008-03-24,0.0,0.0,0
156,2008-03-25,0.0,0.0,0
157,2008-03-26,0.0,0.0,0
158,2008-03-27,0.0,0.0,0
159,2008-03-28,0.0,0.0,0
160,2008-03-31,0.0,0.0,0
161,2008-04-01,0.0,0.0,0
162,2008-04-02,0.0,0.0,0
163,2008-04-03,0.0,0.0,0
164,2008-04-04,0.0,0.0,0
165,2008-04-07,0.0,0.0,0
166,2008-04-08,0.0,0.0,0
167,2008-04-09,0.0,0.0,0
168,2008-04-10,0.0,0.0,0
169,2008-04-11,0.0,0.0,0
170,2008-04-14,0.0,0.0,0
171,2008-04-15,0.0,0.0,0
172,2008-04-16,0.0,0.0,0
173,2008-04-17,0.0,0.0,0
174,2008-04-18,0.0,0.0,0
175,2008-04-21,0.0,0.0,0
176,2008-04-22,0.0,0.0,0
177,2008-04-23,0.0,0.0,0
178,2008-04-24,0.0,0.0,0
179,2008-04-25,0.0,0.0,0
180,2008-04-28,0.0,0.0,0
181,2008-04-29,0.0,0.0,0
182,2008-04-30,0.0,0.0,0
183,2008-05-01,0.0,0.0,0
184,2008-05-02,0.0,0.0,0
185,2008-05-05,0.0,0.0,0
186,2008-05-06,0.0,0.0,0
187,2008-05-07,0.0,0.0,0
188,2008-05-08,0.0,0.0,0
189,2008-05-09,0.0,0.0,0
190,2008-05-12,0.0,0.0,0
191,2008-05-13,0.0,0.0,0
192,2008-05-14,0.0,0.0,0
193,2008-05-15,0.0,0.0,0
194,2008-05-16,0.0,0.0,0
195,2008-05-19,0.0,0.0,0
196,2008-05-20,0.0,0.0,0
197,2008-05-21,0.0,0.0,0
198,2008-05-22,0.0,0.0,0
199,2008-05-23,0.0,0.0,0
200,2008-05-26,0.0,0.0,0
201,2008-05-27,0.0,0.0,0
202,2008-05-28,0.0,0.0,0
203,2008-05-29,0.0,0.0,0
204,2008-05-30,0.0,0.0,0
205,2008-06-02,0.0,0.0,0
206,2008-06-03,0.0,0.0,0
207,2008-06-04,0.0,0.0,0
208,2008-06-05,0.0,0.0,0
209,2008-06-06,0.0,0.0,0
210,2008-06-09,0.0,0.0,0
211,2008-06-10,0.0,0.0,0
212,2008-06-11,0.0,0.0,0
213,2008-06-12,0.0,0.0,0
214,2008-06-13,0.0,0.0,0
215,2008-06-16,0.0,0.0,0
216,2008-06-17,0.0,0.0,0
217,2008-06-18,0.0,0.0,0
218,2008-06-19,0.0,0.0,0
219,2008-06-20,0.0,0.0,0
220,2008-06-23,0.0,0.0,0
221,2008-06-24,0.0,0.0,0
222,2008-06-25,0.0,0.0,0
223,2008-06-26,0.0,0.0,0
224,2008-06-27,0.0,0.0,0
225,2008-06-30,0.0,0.0,0
226,2008-07-01,0.0,0.0,0
227,2008-07-02,0.0,0.0,0
228,2008-07-03,0.0,0.0,0
229,2008-07-04,0.0,0.0,0
230,2008-07-07,0.0,0.0,0
231,2008-07-08,0.0,0.0,0
232,2008-07-09,0.0,0.0,0
233,2008-07-10,0.0,0.0,0
234,2008-07-11,0.0,0.0,0
235,2008-07-14,0.0,0.0,0
236,2008-07-15,0.0,0.0,0
237,2008-07-16,0.0,0.0,0
238,2008-07-17,0.0,0.0,0
239,2008-07-18,0.0,0.0,0
240,2008-07-21,0.0,0.0,0
241,2008-07-22,0.0,0.0,0
242,2008-07-23,0.0,0.0,0
243,2008-07-24,0.0,0.0,0
244,2008-07-25,0.0,0.0,0
245,2008-07-28,0.0,0.0,0
246,2008-07-29,0.0,0.0,0
247,2008-07-30,0.0,0.0,0
248,2008-07-31,0.0,0.0,0
249,2008-08-01,0.0,0.0,0
250,2008-08-04,0.0,0.0,0
251,2008-08-05,0.0,0.0,0
252,2008-08-06,0.0,0.0,0
253,2008-08-07,0.0,0.33843001145340207,-5
254,2008-08-08,0.0,0.0,0
255,2008-08-11,0.0,0.0,0
256,2008-08-12,0.0,0.0,0
257,2008-08-13,0.0,0.0,0
258,2008-08-14,0.0,0.0,0
259,2008-08-15,0.0,0.0,0
260,2008-08-18,0.0,0.0,0
261,2008-08-19,0.0,0.2101456116920733,-3
262,2008-08-20,0.0,0.0,0
263,2008-08-21,0.0,0.0,0
264,2008-08-22,0.0,0.0,0
265,2008-08-25,0.0,0.419619043736693,-6
266,2008-08-26,0.0,0.0,0
267,2008-08-27,0.0,0.0,0
268,2008-08-28,0.0,0.0,0
269,2008-08-29,0.0,0.0,0
270,2008-09-01,0.0,0.0,0
271,2008-09-02,0.0,0.0,0
272,2008-09-03,0.0,0.0,0
273,2008-09-04,0.0,0.0,0
274,2008-09-05,0.0,0.5621948548759448,-8
275,2008-09-08,0.0,0.0,0
276,2008-09-09,0.0,0.562548329392857,-8
277,2008-09-10,0.0,0.0,0
278,2008-09-11,0.0,0.0,0
279,2008-09-12,0.0,0.14093609274342192,-2
280,2008-09-15,0.0,0.0,0
281,2008-09-16,0.0,0.3540413620985722,-5
282,2008-09-17,0.0,0.0,0
283,2008-09-18,0.0,0.0,0
284,2008-09-19,0.0,0.0,0
285,2008-09-22,0.0,0.0,0
286,2008-09-23,0.0,0.2766420327946296,-4
287,2008-09-24,0.0,0.48984392114333764,-7
288,2008-09-25,1.6643186573759365,0.346904330110778,5
289,2008-09-26,0.0,0.0,0
290,2008-09-29,0.0,0.0,0
291,2008-09-30,0.0,0.0,0
292,2008-10-01,0.0,0.0,0
293,2008-10-02,0.0,0.0,0
294,2008-10-03,0.0,0.0,0
295,2008-10-06,0.0,0.0,0
296,2008-10-07,0.0,0.0,0
297,2008-10-08,0.0,0.0,0
298,2008-10-09,0.0,0.0,0
299,2008-10-10,0.0,0.0,0
300,2008-10-13,0.0,0.0,0
301,2008-10-14,0.0,0.0,0
302,2008-10-15,0.0,0.0,0
303,2008-10-16,0.0,0.0,0
304,2008-10-17,6.497828673120541,1.223027063432959,17
305,2008-10-20,8.962259429820044,1.8531922731475112,26
306,2008-10-21,0.0,0.0,0
307,2008-10-22,0.0,0.43192787636357316,6
308,2008-10-23,0.0,0.0,0
309,2008-10-24,0.0,0.0,0
310,2008-10-27,0.0,0.0,0
311,2008-10-28,0.0,0.0,0
312,2008-10-29,0.0,0.0,0
313,2008-10-30,0.0,0.0,0
314,2008-10-31,0.0,0.0,0
315,2008-11-03,0.0,0.0,0
316,2008-11-04,0.0,0.0,0
317,2008-11-05,0.0,0.0,0
318,2008-11-06,0.0,0.0,0
319,2008-11-07,0.0,0.0,0
320,2008-11-10,0.0,0.0,0
321,2008-11-11,0.0,0.42819361526788885,6
322,2008-11-12,0.0,0.0,0
323,2008-11-13,0.0,0.0,0
324,2008-11-14,0.0,0.0,0
325,2008-11-17,0.0,0.0,0
326,2008-11-18,0.0,0.0,0
327,2008-11-19,0.0,0.0,0
328,2008-11-20,0.0,0.0,0
329,2008-11-21,0.0,0.0,0
330,2008-11-24,0.0,0.0,0
331,2008-11-25,0.0,0.0,0
332,2008-11-26,0.0,0.0,0
333,2008-11-27,0.0,0.0,0
334,2008-11-28,0.0,0.0,0
335,2008-12-01,0.0,0.0,0
336,2008-12-02,0.0,0.0,0
337,2008-12-03,0.0,0.0,0
338,2008-12-04,0.0,0.0,0
339,2008-12-05,0.0,0.0,0
340,2008-12-09,0.0,0.0,0
341,2008-12-10,0.0,0.0,0
342,2008-12-11,0.0,0.0,0
343,2008-12-12,0.0,0.0,0
344,2008-12-15,0.0,0.0,0
345,2008-12-16,0.0,0.0,0
346,2008-12-17,0.0,0.0,0
347,2008-12-18,0.0,0.0,0
348,2008-12-19,0.0,0.0,0
349,2008-12-22,0.0,0.0,0
350,2008-12-23,0.0,0.0,0
351,2008-12-24,0.0,0.0,0
352,2008-12-25,0.0,0.0,0
353,2008-12-26,0.0,0.0,0
354,2008-12-29,0.0,0.0,0
355,2008-12-30,0.31210445257217856,0.14127029273303676,-2
356,2008-12-31,0.31269031143011716,0.14185873060381812,-2
357,2009-01-01,0.26120306356837375,0.14215890350911514,-2
358,2009-01-02,0.23494382864225116,0.1427282694636837,-2
359,2009-01-05,0.16545540954670912,0.14396149391922852,-2
360,2009-01-06,0.0,0.0,0
361,2009-01-07,0.15923414283296466,0.14423817019398721,-2
362,2009-01-08,0.0,0.0,0
363,2009-01-09,0.0,0.0,0
364,2009-01-12,0.0,0.0,0
365,2009-01-13,0.0,0.0,0
366,2009-01-14,0.0,0.0,0
367,2009-01-15,0.0,0.0,0
368,2009-01-16,0.0,0.0,0
369,2009-01-19,0.0,0.0,0
370,2009-01-20,0.0,0.0,0
371,2009-01-21,0.0,0.0,0
372,2009-01-22,0.0,0.0,0
373,2009-01-23,0.0,0.0,0
374,2009-01-27,0.0,0.0,0
375,2009-01-28,0.0,0.0,0
376,2009-01-29,0.0,0.0,0
377,2009-01-30,0.0,0.0,0
378,2009-02-02,0.0,0.0,0
379,2009-02-03,0.0,0.0,0
380,2009-02-04,0.0,0.0,0
381,2009-02-05,0.0,0.0,0
382,2009-02-06,0.0,0.0,0
383,2009-02-10,0.0,0.0,0
384,2009-02-11,0.0,0.0,0
385,2009-02-12,0.0,0.0,0
386,2009-02-13,0.0,0.0,0
387,2009-02-16,0.0,0.0,0
388,2009-02-17,0.0,0.0,0
389,2009-02-18,0.0,0.0,0
390,2009-02-19,0.0,0.0,0
391,2009-02-20,0.0,0.0,0
392,2009-02-23,0.0,0.0,0
393,2009-02-24,0.0,0.0,0
394,2009-02-25,0.0,0.0,0
395,2009-02-26,0.0,0.0,0
396,2009-02-27,0.0,0.0,0
397,2009-03-02,0.0,0.17928470363859456,2
398,2009-03-03,0.0,0.0,0
399,2009-03-04,0.0,0.0,0
400,2009-03-05,0.0,0.0,0
401,2009-03-06,0.0,0.0,0
402,2009-03-09,0.0,0.0,0
403,2009-03-10,0.0,0.0,0
404,2009-03-11,0.0,0.0,0
405,2009-03-12,0.0,0.0,0
406,2009-03-13,0.40575658753332533,0.0860005352116915,-1
407,2009-03-16,0.0,0.0,0
408,2009-03-17,0.0,0.0,0
409,2009-03-18,0.0,0.0,0
410,2009-03-19,0.0,0.0,0
411,2009-03-20,0.9468571143096867,0.08687755472506006,-1
412,2009-03-23,0.0,0.0,0
413,2009-03-24,0.0,0.0,0
414,2009-03-25,0.0,0.0,0
415,2009-03-26,0.0,0.0,0
416,2009-03-27,0.0,0.0,0
417,2009-03-30,0.0,0.0,0
418,2009-03-31,0.0,0.0,0
419,2009-04-01,0.0,0.0,0
420,2009-04-02,0.0,0.0,0
421,2009-04-03,0.0,0.0,0
422,2009-04-06,0.0,0.0,0
423,2009-04-07,0.0,0.0,0
424,2009-04-08,0.0,0.0,0
425,2009-04-09,0.0,0.0,0
426,2009-04-10,0.0,0.0,0
427,2009-04-13,0.0,0.0,0
428,2009-04-14,0.0,0.0,0
429,2009-04-15,0.0,0.0,0
430,2009-04-16,0.0,0.0,0
431,2009-04-17,0.0,0.0,0
432,2009-04-20,0.0,0.0,0
433,2009-04-21,0.0,0.0,0
434,2009-04-22,0.0,0.0,0
435,2009-04-23,0.0,0.0,0
436,2009-04-24,0.0,0.0,0
437,2009-04-27,0.0,0.0,0
438,2009-04-28,0.0,0.0,0
439,2009-04-29,0.0,0.0,0
440,2009-04-30,0.0,0.0,0
441,2009-05-01,0.0,0.0,0
442,2009-05-04,0.0,0.0,0
443,2009-05-05,0.0,0.0,0
444,2009-05-06,0.0,0.0,0
445,2009-05-07,0.0,0.0,0
446,2009-05-08,0.0,0.0,0
447,2009-05-12,0.0,0.0,0
448,2009-05-13,0.0,0.0,0
449,2009-05-14,0.0,0.0,0
450,2009-05-15,0.0,0.0,0
451,2009-05-18,0.0,0.0,0
452,2009-05-19,0.0,0.0,0
453,2009-05-20,0.0,0.0,0
454,2009-05-21,0.0,0.0,0
455,2009-05-22,0.0,0.0,0
456,2009-05-25,0.0,0.0,0
457,2009-05-26,0.0,0.0,0
458,2009-05-27,0.0,0.0,0
459,2009-05-28,0.0,0.0,0
460,2009-05-29,0.0,0.0,0
461,2009-06-01,0.0,1.4157601272766325,21
462,2009-06-02,-0.01868490913696519,0.06938706980115598,-1
463,2009-06-03,-0.04676562447969701,0.06985447229877659,-1
464,2009-06-04,-0.014268308202861846,0.06987321995313056,-1
465,2009-06-05,-0.010541359958470053,0.07004546613479161,-1
466,2009-06-08,-0.05304001673425418,0.07089345384433411,-1
467,2009-06-09,0.035429970400951305,0.07039433722710979,-1
468,2009-06-10,0.031742705635675605,0.07021263873881643,-1
469,2009-06-11,0.06304885839566765,0.07004656063891287,-1
470,2009-06-12,0.04041497799569527,0.07017055110884281,-1
471,2009-06-15,-0.008539776379453912,0.6326003985398331,7
472,2009-06-16,0.130426571363774,0.14068927773723147,-2
473,2009-06-17,0.06779238846140245,0.14069144897739577,-2
474,2009-06-18,0.09315343840898649,0.14063041354780917,-2
475,2009-06-19,0.13958101637066633,0.14002629039906997,-2
476,2009-06-22,0.10605577401692656,0.14036301750203006,-2
477,2009-06-23,0.20535643593369102,0.13990243432277363,-2
478,2009-06-24,0.25449073554984025,0.13923457899724895,-2
479,2009-06-25,0.19955161958639778,0.13929925936268187,-2
480,2009-06-26,0.0,0.0,0
481,2009-06-29,0.0,0.0,0
482,2009-06-30,0.0,0.0,0
483,2009-07-01,0.0,0.0,0
484,2009-07-02,0.0,0.0,0
485,2009-07-03,0.0,0.0,0
486,2009-07-06,0.0,0.0,0
487,2009-07-07,0.0,0.0,0
488,2009-07-08,0.0,0.0,0
489,2009-07-09,0.0,0.0,0
490,2009-07-10,0.0,0.0,0
491,2009-07-13,0.0,0.0,0
492,2009-07-14,0.0,0.0,0
493,2009-07-15,0.0,0.0,0
494,2009-07-16,0.0,0.0,0
495,2009-07-17,0.0,0.0,0
496,2009-07-20,0.0,0.0,0
497,2009-07-21,0.0,0.0,0
498,2009-07-22,0.0,0.0,0
499,2009-07-23,0.0,0.0,0
500,2009-07-24,0.0,0.0,0
501,2009-07-27,0.0,0.0,0
502,2009-07-28,0.0,0.0,0
503,2009-07-29,0.0,0.0,0
504,2009-07-30,0.0,0.0,0
505,2009-07-31,0.0,0.0,0
506,2009-08-03,0.0,0.0,0
507,2009-08-04,0.0,0.0,0
508,2009-08-05,0.21815465733480366,0.06412573755406827,-1
509,2009-08-06,0.2338885814228533,0.06439748766511837,-1
510,2009-08-07,0.2348010183146414,0.06421603927046123,-1
511,2009-08-10,0.0,0.0,0
512,2009-08-11,0.0,0.0,0
513,2009-08-12,0.0,0.0,0
514,2009-08-13,0.0,0.0,0
515,2009-08-14,0.0,0.0,0
516,2009-08-17,0.0,0.0,0
517,2009-08-18,0.0,0.0,0
518,2009-08-19,0.0,0.0,0
519,2009-08-20,0.0,0.0,0
520,2009-08-21,0.0,0.0,0
521,2009-08-24,0.0,0.0,0
522,2009-08-25,0.0,0.0,0
523,2009-08-26,0.0,0.0,0
524,2009-08-27,0.0,0.0,0
525,2009-08-28,0.0,0.0,0
526,2009-08-31,0.0,0.0,0
527,2009-09-01,0.0,0.0,0
528,2009-09-02,0.0,0.0,0
529,2009-09-03,0.0,0.0,0
530,2009-09-04,0.0,0.0,0
531,2009-09-07,0.0,0.0,0
532,2009-09-08,0.0,0.0,0
533,2009-09-09,0.0,0.0,0
534,2009-09-10,0.0,0.0,0
535,2009-09-11,0.0,0.0,0
536,2009-09-14,0.0,0.0,0
537,2009-09-15,0.0,0.0,0
538,2009-09-16,0.0,0.0,0
539,2009-09-17,0.0,0.0,0
540,2009-09-18,0.0,0.0,0
541,2009-09-21,0.0,0.0,0
542,2009-09-22,0.0,0.0,0
543,2009-09-23,0.0,0.0,0
544,2009-09-24,0.0,0.0,0
545,2009-09-25,0.0,0.0,0
546,2009-09-28,0.0,0.0,0
547,2009-09-29,0.0,0.0,0
548,2009-09-30,0.0,0.0,0
549,2009-10-01,0.0,0.0,0
550,2009-10-02,0.0,0.0,0
551,2009-10-05,0.0,0.0,0
552,2009-10-06,0.0,0.0,0
553,2009-10-07,0.0,0.0,0
554,2009-10-08,0.0,0.0,0
555,2009-10-09,0.0,0.0,0
556,2009-10-12,0.0,0.0,0
557,2009-10-13,0.0,0.0,0
558,2009-10-14,0.0,0.0,0
559,2009-10-15,0.0,0.0,0
560,2009-10-16,0.0,0.0,0
561,2009-10-19,0.0,0.0,0
562,2009-10-20,0.0,0.0,0
563,2009-10-21,0.0,0.0,0
564,2009-10-22,0.0,0.0,0
565,2009-10-23,0.0,0.0,0
566,2009-10-26,0.0,0.0,0
567,2009-10-27,0.0,0.0,0
568,2009-10-28,0.0,0.0,0
569,2009-10-29,0.0,0.0,0
570,2009-10-30,0.0,0.0,0
571,2009-11-02,0.0,0.0,0
572,2009-11-03,0.0,0.0,0
573,2009-11-04,0.0,0.0,0
574,2009-11-05,0.0,0.0,0
575,2009-11-06,0.0,0.0,0
576,2009-11-09,0.0,0.0,0
577,2009-11-10,0.0,0.0,0
578,2009-11-11,0.0,0.0,0
579,2009-11-12,0.0,0.0,0
580,2009-11-13,0.0,0.0,0
581,2009-11-16,0.0,0.0,0
582,2009-11-17,0.0,0.0,0
583,2009-11-18,0.0,0.0,0
584,2009-11-19,0.0,0.0,0
585,2009-11-20,0.0,0.0,0
586,2009-11-23,0.0,0.0,0
587,2009-11-24,0.0,0.0,0
588,2009-11-25,0.0,0.0,0
